# Id,Group Id,Surface
752,7,soft_tiles
753,7,soft_tiles
754,7,soft_tiles
755,7,soft_tiles
756,7,soft_tiles
757,7,soft_tiles
758,7,soft_tiles
759,7,soft_tiles
760,7,soft_tiles
761,7,soft_tiles
762,7,soft_tiles
763,7,soft_tiles
764,7,soft_tiles
765,7,soft_tiles
766,7,soft_tiles
767,7,soft_tiles
768,8,soft_tiles
769,8,soft_tiles
770,8,soft_tiles
771,8,soft_tiles
772,8,soft_tiles
773,8,soft_tiles
774,8,soft_tiles
775,8,soft_tiles
776,8,soft_tiles
777,8,soft_tiles
778,8,soft_tiles
779,8,soft_tiles
780,8,soft_tiles
781,8,soft_tiles
782,8,soft_tiles
783,8,soft_tiles
784,8,soft_tiles
785,8,soft_tiles
786,8,soft_tiles
787,8,soft_tiles
788,8,soft_tiles
789,8,soft_tiles
790,8,soft_tiles
791,8,soft_tiles
792,8,soft_tiles
793,8,soft_tiles
794,8,soft_tiles
795,8,soft_tiles
796,8,soft_tiles
797,8,soft_tiles
798,8,soft_tiles
799,8,soft_tiles
800,8,soft_tiles
801,8,soft_tiles
802,8,soft_tiles
803,8,soft_tiles
804,8,soft_tiles
805,8,soft_tiles
806,8,soft_tiles
807,8,soft_tiles
808,8,soft_tiles
809,8,soft_tiles
810,8,soft_tiles
811,8,soft_tiles
812,8,soft_tiles
813,8,soft_tiles
814,8,soft_tiles
815,8,soft_tiles
816,8,soft_tiles
817,8,soft_tiles
818,8,soft_tiles
819,8,soft_tiles
820,8,soft_tiles
821,8,soft_tiles
822,8,soft_tiles
823,8,soft_tiles
824,8,soft_tiles
825,8,soft_tiles
826,8,soft_tiles
827,8,soft_tiles
828,8,soft_tiles
829,8,soft_tiles
830,8,soft_tiles
831,8,soft_tiles
832,8,soft_tiles
833,8,soft_tiles
834,8,soft_tiles
835,8,soft_tiles
836,8,soft_tiles
837,8,soft_tiles
838,8,soft_tiles
839,8,soft_tiles
840,8,soft_tiles
841,8,soft_tiles
842,8,soft_tiles
843,8,soft_tiles
844,8,soft_tiles
845,8,soft_tiles
846,8,soft_tiles
847,8,soft_tiles
848,8,soft_tiles
849,8,soft_tiles
850,8,soft_tiles
851,8,soft_tiles
852,8,soft_tiles
853,8,soft_tiles
854,8,soft_tiles
855,8,soft_tiles
856,8,soft_tiles
857,8,soft_tiles
858,8,soft_tiles
859,8,soft_tiles
860,8,soft_tiles
861,8,soft_tiles
862,8,soft_tiles
863,8,soft_tiles
864,8,soft_tiles
865,8,soft_tiles
866,8,soft_tiles
867,8,soft_tiles
868,8,soft_tiles
869,8,soft_tiles
870,8,soft_tiles
871,8,soft_tiles
872,8,soft_tiles
873,8,soft_tiles
874,8,soft_tiles
875,8,soft_tiles
876,8,soft_tiles
877,8,soft_tiles
878,8,soft_tiles
879,8,soft_tiles
880,8,soft_tiles
881,8,soft_tiles
882,8,soft_tiles
883,8,soft_tiles
884,8,soft_tiles
885,8,soft_tiles
886,8,soft_tiles
887,8,soft_tiles
888,8,soft_tiles
889,8,soft_tiles
890,8,soft_tiles
891,8,soft_tiles
892,8,soft_tiles
893,8,soft_tiles
894,8,soft_tiles
895,9,soft_tiles
896,9,soft_tiles
897,9,soft_tiles
898,9,soft_tiles
899,9,soft_tiles
900,9,soft_tiles
901,9,soft_tiles
902,9,soft_tiles
903,9,soft_tiles
904,9,soft_tiles
905,9,soft_tiles
906,9,soft_tiles
907,9,soft_tiles
908,9,soft_tiles
909,9,soft_tiles
910,9,soft_tiles
911,9,soft_tiles
912,9,soft_tiles
913,9,soft_tiles
914,9,soft_tiles
915,9,soft_tiles
916,9,soft_tiles
917,9,soft_tiles
918,9,soft_tiles
919,9,soft_tiles
920,9,soft_tiles
921,9,soft_tiles
922,9,soft_tiles
923,9,soft_tiles
924,9,soft_tiles
925,9,soft_tiles
926,9,soft_tiles
927,9,soft_tiles
928,9,soft_tiles
929,9,soft_tiles
930,9,soft_tiles
931,9,soft_tiles
932,9,soft_tiles
933,9,soft_tiles
934,9,soft_tiles
935,9,soft_tiles
936,9,soft_tiles
937,9,soft_tiles
938,9,soft_tiles
939,9,soft_tiles
940,9,soft_tiles
941,9,soft_tiles
942,9,soft_tiles
943,9,soft_tiles
944,9,soft_tiles
945,9,soft_tiles
946,9,soft_tiles
947,9,soft_tiles
948,9,soft_tiles
949,9,soft_tiles
950,9,soft_tiles
951,9,soft_tiles
952,10,fine_concrete
953,10,fine_concrete
954,10,fine_concrete
955,10,fine_concrete
956,10,fine_concrete
957,10,fine_concrete
958,10,fine_concrete
959,10,fine_concrete
960,10,fine_concrete
961,10,fine_concrete
962,10,fine_concrete
963,10,fine_concrete
964,10,fine_concrete
965,10,fine_concrete
966,10,fine_concrete
967,10,fine_concrete
968,10,fine_concrete
969,10,fine_concrete
970,10,fine_concrete
971,10,fine_concrete
972,10,fine_concrete
973,10,fine_concrete
974,10,fine_concrete
975,10,fine_concrete
976,10,fine_concrete
977,10,fine_concrete
978,10,fine_concrete
979,10,fine_concrete
980,10,fine_concrete
981,10,fine_concrete
982,10,fine_concrete
983,10,fine_concrete
984,10,fine_concrete
985,10,fine_concrete
986,10,fine_concrete
987,10,fine_concrete
988,10,fine_concrete
989,10,fine_concrete
990,10,fine_concrete
991,10,fine_concrete
992,10,fine_concrete
993,10,fine_concrete
994,10,fine_concrete
995,10,fine_concrete
996,10,fine_concrete
997,10,fine_concrete
998,10,fine_concrete
999,10,fine_concrete
1000,10,fine_concrete
1001,10,fine_concrete
1002,10,fine_concrete
1003,10,fine_concrete
1004,10,fine_concrete
1005,10,fine_concrete
1006,10,fine_concrete
1007,10,fine_concrete
1008,10,fine_concrete
1009,10,fine_concrete
1010,10,fine_concrete
1011,10,fine_concrete
1012,10,fine_concrete
1013,10,fine_concrete
1014,10,fine_concrete
1015,10,fine_concrete
1016,10,fine_concrete
1017,10,fine_concrete
1018,10,fine_concrete
1019,10,fine_concrete
1020,10,fine_concrete
1021,10,fine_concrete
1022,11,fine_concrete
1023,11,fine_concrete
1024,11,fine_concrete
1025,11,fine_concrete
1026,11,fine_concrete
1027,11,fine_concrete
1028,11,fine_concrete
1029,11,fine_concrete
1030,11,fine_concrete
1031,11,fine_concrete
1032,11,fine_concrete
1033,11,fine_concrete
1034,11,fine_concrete
1035,11,fine_concrete
1036,11,fine_concrete
1037,11,fine_concrete
1038,11,fine_concrete
1039,11,fine_concrete
1040,11,fine_concrete
1041,11,fine_concrete
1042,11,fine_concrete
1043,11,fine_concrete
1044,11,fine_concrete
1045,11,fine_concrete
1046,11,fine_concrete
1047,11,fine_concrete
1048,11,fine_concrete
1049,11,fine_concrete
1050,11,fine_concrete
1051,11,fine_concrete
1052,11,fine_concrete
1053,11,fine_concrete
1054,11,fine_concrete
1055,11,fine_concrete
1056,11,fine_concrete
1057,11,fine_concrete
1058,11,fine_concrete
1059,11,fine_concrete
1060,11,fine_concrete
1061,11,fine_concrete
1062,11,fine_concrete
1063,11,fine_concrete
1064,11,fine_concrete
1065,11,fine_concrete
1066,11,fine_concrete
1067,11,fine_concrete
1068,11,fine_concrete
1069,11,fine_concrete
1070,11,fine_concrete
1071,11,fine_concrete
1072,11,fine_concrete
1073,11,fine_concrete
1074,11,fine_concrete
1075,11,fine_concrete
1076,11,fine_concrete
1077,11,fine_concrete
1078,11,fine_concrete
1079,11,fine_concrete
1080,11,fine_concrete
1081,11,fine_concrete
1082,11,fine_concrete
1083,11,fine_concrete
1084,11,fine_concrete
1085,11,fine_concrete
1086,11,fine_concrete
1087,11,fine_concrete
1088,11,fine_concrete
1089,11,fine_concrete
1090,11,fine_concrete
1091,11,fine_concrete
1092,11,fine_concrete
1093,11,fine_concrete
1094,11,fine_concrete
1095,11,fine_concrete
1096,11,fine_concrete
1097,11,fine_concrete
1098,11,fine_concrete
1099,11,fine_concrete
1100,11,fine_concrete
1101,11,fine_concrete
1102,11,fine_concrete
1103,11,fine_concrete
1104,11,fine_concrete
1105,11,fine_concrete
1106,11,fine_concrete
1107,11,fine_concrete
1108,11,fine_concrete
1109,11,fine_concrete
1110,11,fine_concrete
1111,11,fine_concrete
1112,11,fine_concrete
1113,11,fine_concrete
1114,11,fine_concrete
1115,11,fine_concrete
1116,11,fine_concrete
1117,11,fine_concrete
1118,11,fine_concrete
1119,11,fine_concrete
1120,11,fine_concrete
1121,11,fine_concrete
1122,11,fine_concrete
1123,11,fine_concrete
1124,11,fine_concrete
1125,11,fine_concrete
1126,11,fine_concrete
1127,11,fine_concrete
1128,11,fine_concrete
1129,11,fine_concrete
1130,11,fine_concrete
1131,11,fine_concrete
1132,11,fine_concrete
1133,11,fine_concrete
1134,11,fine_concrete
1135,11,fine_concrete
1136,11,fine_concrete
1137,11,fine_concrete
1138,11,fine_concrete
1139,11,fine_concrete
1140,11,fine_concrete
1141,11,fine_concrete
1142,11,fine_concrete
1143,11,fine_concrete
1144,11,fine_concrete
1145,11,fine_concrete
